,dataset,rewiring,num_iterations,borf_batch_add,borf_batch_remove,avg_accuracy,ci,run_duration,rewiring_duration
0,cornell,goku,50,4,2,0.7081081081081082,0.031332706478247443,132.16959381103516,0.7171070575714111
0,cornell,goku,50,4,2,0.7,0.032835335239972833,134.06153225898743,0.6881892681121826
0,cornell,goku,50,4,2,0.7,0.031004606269621583,127.6482367515564,0.8307788372039795
0,cornell,goku,50,4,2,0.7432432432432432,0.023249527748763862,179.4165997505188,0.749295711517334
0,cornell,goku,50,4,2,0.7081081081081081,0.041024142618400594,171.19576835632324,0.7450087070465088
0,cornell,goku,50,4,2,0.7324324324324324,0.02471163124467559,158.57652592658997,0.754565954208374
0,cornell,goku,50,4,2,0.7081081081081082,0.02734942841226707,196.74706959724426,0.6732003688812256
0,cornell,goku,50,4,2,0.7054054054054053,0.024711631244675587,334.613831281662,1.0208804607391357
0,texas,goku,50,4,2,0.8081081081081081,0.04077410197977537,242.0978298187256,0.9664163589477539
0,texas,goku,50,4,2,0.8108108108108107,0.02960662473000898,238.95542979240417,1.4144504070281982
0,texas,goku,50,4,2,0.7918918918918919,0.03589612479110052,135.44055366516113,1.0789964199066162
0,texas,goku,50,4,2,0.8,0.03261211487350996,125.13596677780151,0.8028533458709717
0,texas,goku,50,4,2,0.818918918918919,0.03422949232213528,138.28653001785278,0.7759256362915039
0,texas,goku,50,4,2,0.8054054054054054,0.02940858488375231,156.21164631843567,0.9285173416137695
0,texas,goku,50,4,2,0.8,0.04130805010711957,174.2449972629547,0.8750030994415283
0,texas,goku,50,4,2,0.8081081081081081,0.032835335239972854,162.62128806114197,1.0057036876678467
0,texas,goku,50,4,2,0.7864864864864864,0.022221410584967,203.43763971328735,0.8849875926971436
0,texas,goku,50,4,2,0.8054054054054054,0.023930749860733676,174.29815864562988,1.0860729217529297
0,texas,goku,50,4,2,0.7972972972972973,0.02985232707347909,133.4852135181427,0.7898883819580078
0,texas,goku,50,4,2,0.7810810810810811,0.032835335239972833,137.07801127433777,0.7908844947814941
0,texas,goku,50,4,2,0.8162162162162163,0.027349428412267077,162.8789758682251,0.8826394081115723
0,texas,goku,50,4,2,0.818918918918919,0.025411155186039255,164.81786608695984,0.9086620807647705
0,texas,goku,50,4,2,0.8108108108108109,0.03243243243243242,154.5801649093628,0.973783016204834
0,texas,goku,50,4,2,0.8081081081081081,0.030047442399323884,180.7642912864685,0.9644370079040527
0,texas,goku,50,4,2,0.818918918918919,0.03826019106851111,155.20586013793945,0.974395751953125
0,texas,goku,50,4,2,0.7972972972972974,0.03605855152466576,115.84032893180847,0.7884182929992676
0,texas,goku,50,4,2,0.7864864864864864,0.017846025966723435,133.8074688911438,0.7954010963439941
0,texas,goku,50,4,2,0.8,0.03986830035586112,173.40155339241028,0.9340915679931641
0,texas,goku,50,4,2,0.7972972972972973,0.03605855152466575,188.0728738307953,1.1648895740509033
0,texas,goku,50,4,2,0.8,0.025583047710701055,178.673513174057,0.9828817844390869
0,texas,goku,50,4,2,0.8027027027027026,0.033364971593537227,158.62408661842346,0.9874835014343262
0,texas,goku,50,4,2,0.827027027027027,0.02670073304914263,167.84369683265686,1.0634450912475586
0,texas,goku,50,4,2,0.8216216216216216,0.03170352064565444,172.28080987930298,1.0806901454925537
0,texas,goku,50,4,2,0.7837837837837839,0.044574114871542274,163.24453401565552,0.992866039276123
0,texas,goku,50,4,2,0.8027027027027028,0.03422949232213528,171.41036820411682,0.9625818729400635
0,texas,goku,50,4,2,0.7864864864864864,0.02086514493580409,150.6554799079895,1.0392215251922607
0,texas,goku,50,4,2,0.8081081081081081,0.03283533523997285,166.75006747245789,0.97735595703125
0,texas,goku,50,4,2,0.8081081081081081,0.026972918810539766,157.62649655342102,1.0887255668640137
0,texas,goku,50,4,2,0.8054054054054054,0.025122054137561627,158.121896982193,0.9245469570159912
0,texas,goku,50,4,2,0.8216216216216216,0.02441424819597019,140.57926750183105,0.9634249210357666
0,wisconsin,goku,50,4,2,0.7823529411764706,0.024458770399235556,121.38083291053772,0.7854068279266357
0,wisconsin,goku,50,4,2,0.780392156862745,0.02705598166378092,117.09840083122253,0.6866719722747803
0,wisconsin,goku,50,4,2,0.7843137254901961,0.024174172560662652,133.1641607284546,0.8666815757751465
0,wisconsin,goku,50,4,2,0.803921568627451,0.02986577688574081,133.93410229682922,0.8656847476959229
0,wisconsin,goku,50,4,2,0.7686274509803921,0.02589423375563793,166.39274501800537,0.7140898704528809
0,wisconsin,goku,50,4,2,0.7901960784313726,0.022218377214455364,172.886070728302,0.694143533706665
0,wisconsin,goku,50,4,2,0.7843137254901961,0.024174172560662663,177.98572206497192,0.8707075119018555
0,wisconsin,goku,50,4,2,0.7941176470588236,0.027310565249380615,196.72890615463257,0.988865852355957
0,wisconsin,goku,50,4,2,0.7823529411764706,0.01612141552242705,210.39808464050293,1.0247859954833984
0,wisconsin,goku,50,4,2,0.7862745098039217,0.029056680082890512,190.21894907951355,0.9809107780456543
0,wisconsin,goku,50,4,2,0.7882352941176469,0.0340973570498575,202.42369079589844,1.1789400577545166
0,wisconsin,goku,50,4,2,0.792156862745098,0.029968585371831825,211.072762966156,0.9963555335998535
0,wisconsin,goku,50,4,2,0.7450980392156863,0.020750990675016387,198.61638927459717,1.0639910697937012
0,wisconsin,goku,50,4,2,0.788235294117647,0.02871059641995785,209.13386464118958,1.0187842845916748
0,wisconsin,goku,50,4,2,0.7686274509803923,0.03318305223734303,203.95956945419312,0.9656028747558594
0,wisconsin,goku,50,4,2,0.776470588235294,0.01856025029992036,200.47083806991577,1.198932409286499
0,cornell,goku,50,4,2,0.7216216216216216,0.04048645040232216,136.08772659301758,0.7968697547912598
0,cornell,goku,50,4,2,0.7,0.030047442399323884,154.77604699134827,0.8108325004577637
0,cornell,goku,50,4,2,0.6918918918918919,0.038374571566051556,188.23394894599915,0.9338209629058838
0,cornell,goku,50,4,2,0.7297297297297297,0.0241737078648626,200.46109795570374,1.0616445541381836
0,cornell,goku,50,4,2,0.7081081081081082,0.022676948068543812,193.621661901474,0.9958441257476807
0,cornell,goku,50,4,2,0.6918918918918919,0.032612114873509956,192.6987009048462,0.8428163528442383
0,cornell,goku,50,4,2,0.6918918918918919,0.025583047710701044,179.4684190750122,0.9624650478363037
0,cornell,goku,50,4,2,0.7162162162162162,0.024474013886857885,193.5845398902893,1.1218836307525635
0,cornell,goku,50,4,2,0.727027027027027,0.017846025966723435,180.51106357574463,1.0258889198303223
0,cornell,goku,50,4,2,0.7081081081081082,0.028397676835813398,185.31355237960815,0.9975438117980957
0,cornell,goku,50,4,2,0.7162162162162163,0.03605855152466576,190.60623693466187,0.9724323749542236
0,cornell,goku,50,4,2,0.7324324324324325,0.026972918810539797,193.85412406921387,0.931067705154419
0,cornell,goku,50,4,2,0.718918918918919,0.027773475845762445,198.84187769889832,0.9125595092773438
0,cornell,goku,50,4,2,0.7162162162162163,0.03685995053239421,196.01427030563354,1.004805326461792
0,cornell,goku,50,4,2,0.7135135135135134,0.03760546406686721,198.09530472755432,0.9464688301086426
0,cornell,goku,50,4,2,0.745945945945946,0.019034396607198932,177.48661828041077,0.9484641551971436
0,cornell,goku,50,4,2,0.7270270270270269,0.03540437382446014,170.14574003219604,0.9454715251922607
0,cornell,goku,50,4,2,0.7432432432432433,0.02782602740807296,166.1187674999237,0.8717308044433594
0,chameleon,goku,50,4,2,0.6890350877192982,0.00738615243334067,470.4130952358246,18.855159997940063
0,chameleon,goku,50,4,2,0.6890350877192982,0.008270771625489943,495.29849100112915,20.415283203125
0,chameleon,goku,50,4,2,0.6877192982456141,0.0075254773998341086,547.8999071121216,19.33974313735962
0,chameleon,goku,50,4,2,0.6896929824561404,0.00617938719456374,569.8841586112976,22.12633776664734
0,cora,goku,50,4,2,0.8649446494464945,0.006344288501944633,192.506000995636,11.010217189788818
0,cora,goku,50,4,2,0.8728782287822877,0.007800741498426503,187.7477035522461,11.870530366897583
0,cora,goku,50,4,2,0.8688191881918819,0.00418945150685903,147.40099167823792,11.508845806121826
0,cora,goku,50,4,2,0.8739852398523986,0.007250711244492753,129.0894651412964,8.808185338973999
0,cora,goku,50,4,2,0.8673431734317344,0.005044700177161432,193.58135080337524,9.689759492874146
0,cora,goku,50,4,2,0.8708487084870848,0.006018268055461295,185.96511340141296,11.506456851959229
0,cora,goku,50,4,2,0.8719557195571955,0.003946787293615036,178.492666721344,10.947045803070068
0,cora,goku,50,4,2,0.8693726937269373,0.003607942896407465,130.77284264564514,17.100339889526367
0,cora,goku,50,4,2,0.8749077490774908,0.005107736228191383,215.3141529560089,5.543268918991089
0,cora,goku,50,4,2,0.8734317343173432,0.007082564200153549,227.1517848968506,9.65851879119873
0,cora,goku,50,4,2,0.8793357933579335,0.0038418937519764914,247.04957556724548,6.4317543506622314
0,cora,goku,50,4,2,0.8780442804428045,0.006028440738559239,249.95319199562073,6.1002771854400635
0,cora,goku,50,4,2,0.8795202952029519,0.006064472083599301,247.33319330215454,7.493598937988281
0,cora,goku,50,4,2,0.870110701107011,0.00606783905272161,250.61920428276062,28.22379446029663
0,cora,goku,50,4,2,0.8758302583025831,0.009262654156701558,188.62147212028503,7.348428726196289
0,cora,goku,50,4,2,0.872140221402214,0.008366706050077432,172.1070430278778,6.581264495849609
0,cora,goku,50,4,2,0.8773062730627306,0.007254466144404975,235.94783449172974,6.1854164600372314
0,cora,goku,50,4,2,0.8693726937269373,0.006257850014966818,238.59987568855286,6.479213714599609
0,cora,goku,50,4,2,0.8699261992619925,0.0041173272332880725,259.9751195907593,29.961766242980957
0,cora,goku,50,4,2,0.8769372693726938,0.005835627403076576,254.42849469184875,7.787187576293945
0,cora,goku,50,4,2,0.8749077490774907,0.0043909888651346264,245.20187377929688,5.962136268615723
0,cora,goku,50,4,2,0.8725092250922509,0.006892570133535833,252.49890995025635,6.114570617675781
0,cora,goku,50,4,2,0.8732472324723247,0.004304867330801437,242.7724781036377,5.796138286590576
0,cora,goku,50,4,2,0.8715867158671587,0.007778891863056141,246.77026462554932,16.586263418197632
0,cora,goku,50,4,2,0.8776752767527676,0.008495904289749024,237.67986845970154,7.24999213218689
0,cora,goku,50,4,2,0.8802583025830257,0.004221827966040912,228.87787532806396,7.537578582763672
0,cora,goku,50,4,2,0.877859778597786,0.004452576569445997,165.13940382003784,4.737606525421143
0,cora,goku,50,4,2,0.8695571955719558,0.00590521206453276,164.9768102169037,4.938395738601685
0,cora,goku,50,4,2,0.8719557195571955,0.005601082202512253,176.75048923492432,8.376835823059082
0,cora,goku,50,4,2,0.8754612546125461,0.006523125287698782,172.14502573013306,5.590830087661743
0,cora,goku,50,4,2,0.8739852398523984,0.006963325488097485,165.93836545944214,5.290640830993652
0,cora,goku,50,4,2,0.8760147601476016,0.006576138571201614,167.4732620716095,5.070230722427368
0,cora,goku,50,4,2,0.8750922509225093,0.007509021094811061,167.8727056980133,4.666389465332031
0,cora,goku,50,4,2,0.8745387453874537,0.004608854611364127,168.43577337265015,10.104077816009521
0,cora,goku,50,4,2,0.8765682656826568,0.003235890962124536,172.28748440742493,4.567779541015625
0,cora,goku,50,4,2,0.8699261992619925,0.0047327510473729436,175.65762877464294,4.77679443359375
0,citeseer,goku,50,4,2,0.7518018018018018,0.007550029728076619,227.31201696395874,5.748379945755005
0,citeseer,goku,50,4,2,0.7414414414414414,0.007065677438968292,229.35555243492126,5.7972493171691895
0,citeseer,goku,50,4,2,0.7444444444444445,0.006739049202485676,211.3967912197113,5.021574020385742
0,citeseer,goku,50,4,2,0.7394894894894894,0.008528211304001753,210.01046800613403,4.987692832946777
0,citeseer,goku,50,4,2,0.7414414414414414,0.008946731692184339,210.79340267181396,5.203088998794556
0,citeseer,goku,50,4,2,0.7506006006006005,0.009651279772926959,212.04403114318848,5.287890195846558
