,dataset,rewiring,layer_type,num_iterations,borf_batch_add,borf_batch_remove,sdrf_remove_edges,alpha,eps,test_mean,test_ci,val_mean,val_ci,train_mean,train_ci,energy_mean,energy_ci,last_layer_fa,rewiring_duration,run_duration
0,mutag,delaunay,GCN,10,4,2,False,0.1,0.001,76.95,0.018595429545993282,81.16666666666666,0.019173992158876094,79.8,0.005714698397796492,0.0,0.0,False,516.3089692592621,938.6992015838623
0,mutag,delaunay,GCN,10,4,2,False,0.1,0.001,76.65,0.017666635220097798,81.6111111111111,0.016681104857270673,80.46000000000002,0.0060829671122642846,0.0,0.0,False,514.3192875385284,930.749457359314
0,mutag,delaunay,GCN,10,4,2,False,0.1,0.001,78.89999999999998,0.017121915780659594,84.16666666666667,0.018350160627681935,82.41333333333333,0.00598896763502136,0.0,0.0,False,527.8231811523438,946.7476856708527
0,mutag,delaunay,GCN,10,4,2,False,0.1,0.001,78.15,0.017700564962734953,81.44444444444443,0.01686694480812971,80.09333333333333,0.006408383398157275,0.0,0.0,False,523.303610086441,926.2644503116608
0,mutag,delaunay,GCN,10,4,2,False,0.1,0.001,79.99999999999999,0.018275666882497064,84.05555555555554,0.017116521511159187,81.77999999999999,0.003946554052447386,0.0,0.0,False,546.7022829055786,929.2793889045715
0,mutag,delaunay,GCN,10,4,2,False,0.1,0.001,78.8,0.020352886773133686,83.77777777777777,0.016679994670929073,80.71333333333331,0.0050040161648197915,0.0,0.0,False,474.1172161102295,846.5665376186371
0,mutag,delaunay,GCN,10,4,2,False,0.1,0.001,79.7,0.016113348503647526,83.61111111111111,0.017168374600402714,81.2,0.004999555535800713,0.0,0.0,False,460.29517126083374,837.8139398097992
0,mutag,delaunay,GCN,10,4,2,False,0.1,0.001,78.95,0.01784908961263851,84.27777777777779,0.01587411900928639,81.53999999999999,0.0064185702804008034,0.0,0.0,False,460.5105953216553,851.9341864585876
0,mutag,delaunay,GCN,10,4,2,False,0.1,0.001,81.19999999999999,0.016316862443496914,83.33333333333331,0.016024672335395507,80.77333333333331,0.0036840557360966544,0.0,0.0,False,462.1302647590637,845.1453375816345
0,mutag,delaunay,GCN,10,4,2,False,0.1,0.001,77.65,0.016398475538902998,82.55555555555554,0.01555714277616634,80.24,0.007311531227375623,0.0,0.0,False,402.5177903175354,737.5460259914398
0,mutag,delaunay,GCN,10,4,2,False,0.1,0.001,80.25,0.016695807857064,83.66666666666666,0.017695643601438625,81.53333333333332,0.002918142483765239,0.0,0.0,False,401.7279019355774,744.1383998394012
0,mutag,delaunay,GCN,10,4,2,False,0.1,0.001,80.85000000000001,0.018223885425451947,82.66666666666666,0.01807255609897552,82.43999999999998,0.006540730506262704,0.0,0.0,False,399.67140007019043,745.3681118488312
0,mutag,delaunay,GCN,10,4,2,False,0.1,0.001,80.29999999999998,0.017596590578859303,83.83333333333333,0.01685779301050957,81.69999999999999,0.004834597535817571,0.0,0.0,False,405.07894229888916,738.9014003276825
0,imdb,delaunay,GCN,10,4,2,False,0.1,0.001,46.96,0.0068171548317461595,50.64999999999999,0.008887631855561977,50.298750000000005,0.0013303641418799578,0.0,0.0,False,2481.3042829036713,2316.094114303589
0,mutag,delaunay,GCN,10,4,2,False,0.1,0.001,80.10000000000001,0.018329211657897346,84.88888888888889,0.014747253353810715,83.5,0.0060262389228735004,0.0,0.0,False,428.4437851905823,1079.6723265647888
0,proteins,delaunay,GCN,10,4,2,False,0.1,0.001,72.23214285714286,0.008243349205416993,74.05405405405405,0.008674885129521243,74.04494382022472,0.0036827888852041476,0.0,0.0,False,3180.845419883728,7367.905612230301
