,dataset,rewiring,layer_type,num_iterations,borf_batch_add,borf_batch_remove,sdrf_remove_edges,alpha,eps,test_mean,test_ci,val_mean,val_ci,train_mean,train_ci,energy_mean,energy_ci,last_layer_fa,rewiring_duration,run_duration
0,imdb,goku,GIN,10,4,2,False,0.1,0.001,70.28999999999999,0.009799163229582412,71.77,0.012572525601485168,71.14750000000001,0.007909834069056064,0.0,0.0,False,176.46901202201843,3985.1532924175262
0,imdb,goku,GIN,10,4,2,False,0.1,0.001,69.54,0.01114780695921848,70.39,0.011231722931055592,70.16125,0.008135362238400941,0.0,0.0,False,182.39567303657532,3690.4289276599884
0,imdb,goku,GIN,10,4,2,False,0.1,0.001,69.4,0.012448293055676348,71.02,0.011603378818258066,70.64874999999999,0.010495992985420675,0.0,0.0,False,177.02288579940796,3976.2047924995422
0,imdb,goku,GIN,10,4,2,False,0.1,0.001,69.47,0.0071969715853267046,71.10999999999999,0.008961673950775044,70.58000000000001,0.0021492789488570347,0.0,0.0,False,199.78646969795227,3945.0647661685944
0,imdb,goku,GIN,10,4,2,False,0.1,0.001,70.42000000000002,0.008768945204527166,71.81,0.008326800105682855,71.68875,0.0048860125613837705,0.0,0.0,False,209.25214385986328,4128.21334695816
0,imdb,goku,GIN,10,4,2,False,0.1,0.001,69.87999999999998,0.009449994708993227,70.72000000000001,0.00881852595392223,70.66,0.00501473827831523,0.0,0.0,False,209.5856397151947,4014.929944038391
0,imdb,goku,GIN,10,4,2,False,0.1,0.001,69.33000000000001,0.010855616058059531,70.69000000000001,0.01072080220879016,70.52875,0.0084492495968577,0.0,0.0,False,211.0788929462433,3937.752696752548
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,76.69999999999999,0.023967477964942408,83.00000000000001,0.02670460264578254,92.17333333333333,0.02974117684288905,0.0,0.0,False,49.62322425842285,2121.4830684661865
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,72.05,0.02646110352952046,76.72222222222224,0.029760152329359246,80.26,0.029629351813512374,0.0,0.0,False,99.13710832595825,3150.2809047698975
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,72.85,0.026163142013145135,78.77777777777777,0.023167665845758842,92.52000000000001,0.02535478390100508,0.0,0.0,False,152.03001999855042,3763.1672303676605
0,enzymes,goku,GIN,10,4,2,False,0.1,0.001,29.633333333333333,0.011309582957238815,39.333333333333336,0.009820613241770826,82.20624999999998,0.027492934382714086,0.0,0.0,False,259.4477014541626,10829.362078905106
0,enzymes,goku,GIN,10,4,2,False,0.1,0.001,28.300000000000004,0.011784924456458956,38.43333333333334,0.009670344128083323,85.42083333333333,0.0295351121078323,0.0,0.0,False,235.53798151016235,10881.574335813522
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,72.49999999999999,0.021886068628239285,78.2222222222222,0.025223935330955932,91.30666666666669,0.03022106403009515,0.0,0.0,False,104.73426866531372,1369.0646767616272
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,74.7,0.024852364072659165,82.6111111111111,0.024121861402695774,93.09333333333333,0.027029873185874263,0.0,0.0,False,59.82500147819519,1958.928394794464
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,72.94999999999999,0.020932988319874443,81.77777777777779,0.022282141440186885,92.86666666666666,0.02618464350636754,0.0,0.0,False,66.44183349609375,1617.3891899585724
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,72.05,0.027462519913511212,79.05555555555554,0.025183523910350787,89.71333333333332,0.0354331947316198,0.0,0.0,False,47.7901873588562,1332.3048133850098
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,69.99999999999999,0.02831960451701259,77.94444444444444,0.032411512967455036,73.97333333333333,0.028131702954338027,0.0,0.0,False,81.48607039451599,1216.169412612915
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,68.35000000000001,0.02553644454500274,77.77777777777777,0.031387659759612295,75.65333333333332,0.025888293364633625,0.0,0.0,False,66.2707622051239,1440.6101567745209
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,69.95000000000002,0.027147559743004528,80.61111111111111,0.028609546882806553,77.15333333333332,0.027083315076916924,0.0,0.0,False,66.79336428642273,2379.61283826828
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,72.1,0.025384247083575277,82.66666666666666,0.031002986713947172,87.24000000000001,0.029539289090971706,0.0,0.0,False,92.98332071304321,2389.05757856369
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,74.44999999999999,0.026716848616556554,82.61111111111111,0.029087140258111682,78.80666666666666,0.022489736918573918,0.0,0.0,False,95.37093496322632,2238.373576402664
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,73.05000000000001,0.02449061044563814,80.38888888888889,0.026032031550892582,77.47999999999999,0.02113792168907183,0.0,0.0,False,105.0430679321289,2155.4563341140747
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,72.60000000000001,0.024919069003476034,79.27777777777776,0.03181175339903457,75.38000000000001,0.023676527523172723,0.0,0.0,False,58.617231369018555,2151.343334197998
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,70.19999999999999,0.02749254444390333,78.83333333333333,0.03398238468877372,75.34666666666668,0.026148281439173436,0.0,0.0,False,61.84459948539734,2207.0822632312775
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,66.99999999999999,0.03136877428271624,76.77777777777777,0.03587977180378045,80.12666666666665,0.03791062940947067,0.0,0.0,False,106.41439986228943,1259.3030536174774
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,70.2,0.025016794358990124,75.99999999999999,0.03216009336022319,73.25999999999999,0.024920064205374754,0.0,0.0,False,63.790395975112915,1244.09672164917
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,67.9,0.03000599940011997,78.44444444444444,0.03573841865417711,81.4,0.038667816074870326,0.0,0.0,False,96.19174075126648,1352.647408246994
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,69.50000000000001,0.03001666203960727,77.05555555555554,0.03141341224916201,72.91333333333333,0.025484220826054525,0.0,0.0,False,79.55124402046204,1276.0303177833557
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,72.6,0.02984895308046833,81.72222222222221,0.03447292729156291,85.23333333333333,0.03552645336772148,0.0,0.0,False,90.30049633979797,2392.9488101005554
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,71.0,0.025534290669607412,79.99999999999999,0.026666666666666665,77.65333333333334,0.02094095827161053,0.0,0.0,False,95.04181551933289,2227.1592066287994
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,68.1,0.030847366176061125,79.94444444444444,0.03555190953528289,80.81333333333333,0.03606196149222428,0.0,0.0,False,79.86041736602783,1278.0156457424164
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,70.5,0.031064449134018134,76.33333333333333,0.03441288877121836,71.0,0.027727242920997396,0.0,0.0,False,73.9163146018982,1218.0290777683258
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,63.95000000000001,0.029809226759511885,75.05555555555554,0.03602108436067018,79.10666666666665,0.04115670648738658,0.0,0.0,False,95.53050804138184,1292.819566488266
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,69.45000000000002,0.030459645434574578,75.77777777777779,0.038825980864924156,72.49333333333333,0.032660200720618836,0.0,0.0,False,79.18622136116028,1302.5226151943207
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,70.05,0.03018261088772805,77.05555555555554,0.033944580832604695,74.78666666666668,0.02594036237217977,0.0,0.0,False,80.58847045898438,2125.1924238204956
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,64.85,0.029781034233216284,73.49999999999997,0.03284287321455988,70.47333333333334,0.02464705166050405,0.0,0.0,False,95.16648197174072,1155.6522634029388
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,72.55000000000001,0.024798991914995256,85.99999999999999,0.026409874696436582,88.92666666666666,0.027642733423290666,0.0,0.0,False,82.6090669631958,2435.2831008434296
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,72.35000000000001,0.02342882839580332,85.16666666666667,0.025045883819428218,90.67999999999999,0.026342010384765836,0.0,0.0,False,79.76467323303223,2558.2032063007355
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,69.25000000000001,0.029576172842340508,77.83333333333333,0.029037863744845238,75.01999999999998,0.024030687787817383,0.0,0.0,False,65.334397315979,1826.6025755405426
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,73.65,0.027344286423309716,82.77777777777777,0.028609762643519398,77.57333333333334,0.023424598656587952,0.0,0.0,False,74.77514815330505,1842.57186627388
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,71.9,0.027268296609799448,80.83333333333331,0.03360537141074803,77.38666666666667,0.02643545094502204,0.0,0.0,False,69.03849196434021,1879.3914120197296
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,71.14999999999999,0.025917368693600052,79.77777777777776,0.026783079235467556,75.46666666666665,0.023855863476768605,0.0,0.0,False,71.2974419593811,1772.1524631977081
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,74.89999999999998,0.02293381782433967,81.27777777777777,0.02796183465960101,78.72666666666667,0.01907840664206526,0.0,0.0,False,58.893054723739624,1821.949842453003
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,72.30000000000003,0.026054558142482483,80.1111111111111,0.029488646067827196,76.14666666666665,0.02491413164361856,0.0,0.0,False,63.21705365180969,1830.8754091262817
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,71.80000000000001,0.024920674148184677,75.77777777777779,0.021632166264245255,80.04666666666667,0.01700849983586638,0.0,0.0,False,60.403454065322876,2265.156730890274
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,70.94999999999999,0.029315354338639677,73.55555555555556,0.02944423480009224,78.38,0.02735007942300067,0.0,0.0,False,106.13315057754517,2541.8639636039734
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,71.85000000000001,0.028094661414581952,73.55555555555556,0.03182203600193806,77.39333333333333,0.02735517501314879,0.0,0.0,False,93.06210947036743,2566.9129717350006
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,74.79999999999998,0.02838732111348304,77.27777777777777,0.026993140418069727,79.29333333333332,0.026627184104469875,0.0,0.0,False,114.08987236022949,2584.520878791809
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,75.64999999999999,0.02300673814342224,78.7222222222222,0.021605611982441094,81.53333333333332,0.0172,0.0,0.0,False,118.61576819419861,2581.7941706180573
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,71.75000000000001,0.02822676035254489,74.16666666666666,0.030847094026448314,76.78666666666666,0.02795830546446699,0.0,0.0,False,72.70455384254456,2394.5133924484253
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,74.4,0.022815784010197855,75.55555555555553,0.03030707043774635,81.43333333333332,0.025826343140289913,0.0,0.0,False,77.90265321731567,2455.130868434906
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,72.69999999999999,0.02251310729330805,79.22222222222221,0.021694853460363973,82.30666666666666,0.02006338400613859,0.0,0.0,False,85.81948065757751,2455.587920665741
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,70.90000000000002,0.03040986681983333,76.83333333333331,0.03087429711300684,81.56000000000002,0.03038901555935412,0.0,0.0,False,93.01224303245544,2642.028380870819
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,75.54999999999998,0.028840769753943812,79.22222222222221,0.02971552364807008,80.76000000000002,0.02637306369932945,0.0,0.0,False,86.8605260848999,2859.3597321510315
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,75.74999999999999,0.029711109033491157,76.88888888888889,0.02551784657503765,81.39333333333335,0.02967623516103977,0.0,0.0,False,105.20901393890381,2861.386536836624
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,72.4,0.029680970334542634,77.83333333333336,0.03093182467585412,82.95333333333333,0.027035617659343803,0.0,0.0,False,94.42362570762634,2990.371527194977
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,72.80000000000001,0.02224050359142077,77.72222222222221,0.026128599344467422,85.06666666666666,0.022223111093334046,0.0,0.0,False,106.7755959033966,2981.9679968357086
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,72.95,0.025498823502271627,76.6111111111111,0.025642123908103213,78.27333333333334,0.021592669538011686,0.0,0.0,False,76.94022727012634,2141.317309856415
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,74.20000000000002,0.025523322667709236,77.33333333333334,0.025804583763546284,82.44,0.025965597752924285,0.0,0.0,False,94.62692499160767,2322.646354675293
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,73.04999999999998,0.022886458878559612,79.33333333333331,0.02717478860639893,91.69333333333331,0.029040612175977892,0.0,0.0,False,93.59269118309021,2373.853403568268
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,71.85,0.024234479569406893,80.11111111111113,0.024953289696283867,91.94666666666664,0.02659502376176583,0.0,0.0,False,97.81539845466614,2393.064024925232
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,69.1,0.03191801998871484,78.16666666666667,0.028899784270201696,88.98,0.036605988581105135,0.0,0.0,False,80.17657160758972,2245.464611053467
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,70.3,0.025605468165999228,75.88888888888889,0.027854117323150844,80.26666666666667,0.023363409188063476,0.0,0.0,False,70.79665780067444,2276.113194704056
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,73.45,0.02938349877056849,82.1111111111111,0.026600844690941768,91.71333333333335,0.02897063954343354,0.0,0.0,False,70.98216152191162,2331.121079683304
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,70.75,0.02601441907865713,73.88888888888886,0.0336833475360536,80.40666666666667,0.029424038547494542,0.0,0.0,False,96.39320111274719,2235.161717891693
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,69.9,0.03358511575087988,73.1111111111111,0.034666666666666665,76.67999999999999,0.03397828326053765,0.0,0.0,False,90.06231904029846,2107.078747987747
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,74.60000000000001,0.0256390327430658,77.94444444444444,0.02746288179603899,81.43333333333334,0.025435146287502784,0.0,0.0,False,78.68456244468689,2361.243796110153
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,71.3,0.025985380505199458,78.22222222222223,0.028095076674273974,81.98000000000002,0.0239795876157665,0.0,0.0,False,83.62453746795654,2227.0359284877777
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,76.35000000000001,0.022709249217004072,79.77777777777776,0.02555652172086679,84.6666666666667,0.024424395818752838,0.0,0.0,False,91.99415397644043,2370.3057594299316
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,70.99999999999999,0.029051678092667906,74.3333333333333,0.027251911247959594,77.85333333333332,0.02832420558854603,0.0,0.0,False,92.89056897163391,2031.6164786815643
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,71.9,0.02686186888509435,79.83333333333331,0.03568223959089763,90.54666666666668,0.03560193752530268,0.0,0.0,False,88.60004377365112,2369.051026582718
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,71.04999999999998,0.021967931172506897,78.66666666666667,0.023660145163033185,91.86666666666666,0.02434273790864308,0.0,0.0,False,98.62124276161194,2446.431076526642
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,71.45,0.024831230336010333,80.6111111111111,0.02682798428396626,93.65333333333334,0.029154289945430366,0.0,0.0,False,102.60957527160645,2415.3059265613556
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,67.14999999999999,0.029572115243925317,75.16666666666666,0.031089476604721982,87.90666666666668,0.03530943594376249,0.0,0.0,False,93.21170973777771,2252.092490673065
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,72.15,0.026163142013145135,75.72222222222223,0.02585118857262242,81.14666666666668,0.02606595395445092,0.0,0.0,False,88.63594770431519,2116.1759927272797
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,72.64999999999999,0.02670037452920838,79.72222222222221,0.02682246156571847,92.69999999999999,0.028309637149839195,0.0,0.0,False,93.02980160713196,2458.720268726349
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,68.20000000000002,0.02555464732685623,77.27777777777776,0.022830291768223685,90.14666666666666,0.030388641152758227,0.0,0.0,False,78.81321787834167,2262.0143506526947
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,71.1,0.022162129861545345,78.16666666666664,0.022236384376140304,81.96000000000001,0.020328694552829065,0.0,0.0,False,99.08101320266724,2236.325054168701
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,72.65,0.028546628522471796,78.88888888888889,0.02952295612352538,90.96666666666668,0.03604756117501802,0.0,0.0,False,98.51452732086182,2405.7569167613983
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,74.55000000000001,0.026271467412384862,78.49999999999999,0.028788500790728533,82.49333333333334,0.027311939595064356,0.0,0.0,False,96.42511510848999,2125.658029317856
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,72.49999999999999,0.02590366769397724,79.61111111111109,0.027444894283312916,90.84666666666669,0.029921292307207144,0.0,0.0,False,99.80707120895386,2205.5204396247864
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,71.95,0.023233381157291767,76.38888888888889,0.02122047694976031,81.00000000000001,0.023369876146678896,0.0,0.0,False,93.40718531608582,2272.0827248096466
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,71.9,0.027812946625627426,74.7222222222222,0.02911768373639702,80.16666666666666,0.027662971640805327,0.0,0.0,False,80.69717907905579,2286.5276567935944
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,72.74999999999999,0.02531304011769428,76.55555555555554,0.027958523071608753,82.20000000000002,0.026797346468965498,0.0,0.0,False,92.3919026851654,2402.739593267441
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,68.55,0.022816441440329818,78.38888888888887,0.028841628008363873,90.78666666666665,0.029812081070897715,0.0,0.0,False,90.05714416503906,2506.819589138031
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,70.7,0.028355599094358773,77.1111111111111,0.030318474179008577,82.59333333333333,0.028286090810384763,0.0,0.0,False,107.59488725662231,2394.3226041793823
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,74.10000000000001,0.02736347931093559,78.27777777777777,0.028200998143617116,82.49333333333333,0.028584763618247938,0.0,0.0,False,94.58768844604492,2556.3878586292267
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,78.1,0.023570320320267183,81.22222222222221,0.023135670711247152,86.85999999999999,0.02246838371282337,0.0,0.0,False,104.09704661369324,2486.535143852234
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,72.7,0.021560148422494683,80.1111111111111,0.02490376539530112,92.82666666666667,0.027537203924872255,0.0,0.0,False,99.05533075332642,2587.0597977638245
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,71.99999999999999,0.019131126469708992,79.83333333333331,0.019350886029416245,90.82,0.026528880698422075,0.0,0.0,False,86.31491947174072,2360.6224598884583
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,71.89999999999999,0.026068371640745037,76.83333333333333,0.02811155028203281,82.34,0.025888303665297707,0.0,0.0,False,95.43438863754272,2351.86097741127
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,69.95,0.023600635584661696,80.83333333333331,0.027097218662793777,91.81333333333332,0.02708936978882225,0.0,0.0,False,90.07158398628235,2579.7034895420074
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,72.45,0.028053342046893453,81.38888888888887,0.03136306705838321,91.13999999999999,0.03340275171632155,0.0,0.0,False,92.89450454711914,2574.78449678421
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,75.75000000000001,0.02060946384552495,78.6111111111111,0.02069024938837341,83.23999999999998,0.017804888217690235,0.0,0.0,False,78.76077175140381,2312.692723751068
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,74.04999999999998,0.0250876463623035,81.16666666666666,0.029308701779505692,92.42666666666668,0.030069265223997593,0.0,0.0,False,78.8450083732605,2461.964344263077
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,73.55,0.022947548888715762,77.6111111111111,0.023594046120699153,80.92666666666668,0.02379684012636972,0.0,0.0,False,80.29711246490479,2289.295421361923
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,73.19999999999999,0.022339203208709125,77.22222222222221,0.026736020923368808,80.87333333333335,0.02027955292077877,0.0,0.0,False,81.09704446792603,2289.2447123527527
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,75.05000000000003,0.028618001327835603,81.0,0.03296762347411265,91.55333333333334,0.032529538029988134,0.0,0.0,False,79.79996013641357,2483.119611978531
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,70.04999999999998,0.027147559743004528,78.88888888888886,0.029938207967349955,90.49333333333335,0.0339681524045359,0.0,0.0,False,96.37462115287781,2453.8154532909393
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,71.7,0.022280933553152568,81.5,0.023096950790146932,92.40666666666667,0.024222593677070265,0.0,0.0,False,99.53126883506775,2515.6199266910553
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,74.4,0.02084610275327261,80.11111111111111,0.019949318500690073,84.66000000000001,0.016427072505809156,0.0,0.0,False,102.87099289894104,2283.233071565628
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,71.85,0.028165759354222997,80.0,0.031190375216929335,90.24666666666668,0.035455464396275435,0.0,0.0,False,105.41581964492798,2387.5678362846375
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,73.55000000000001,0.024053897813036455,79.6111111111111,0.025045883819428218,84.83333333333333,0.02228173143082816,0.0,0.0,False,96.4992036819458,2211.313851594925
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,65.8,0.022791226382097126,76.66666666666669,0.022607766610417558,87.99999999999999,0.031021139745520492,0.0,0.0,False,93.08793687820435,2197.620010614395
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,68.30000000000001,0.02141121201613771,79.33333333333331,0.026344348376037406,91.78666666666668,0.02681749346146197,0.0,0.0,False,99.70033574104309,2306.9017260074615
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,72.4,0.029239699040858817,76.38888888888887,0.031244752645864144,82.22666666666666,0.02876678331378436,0.0,0.0,False,88.492830991745,2481.537437438965
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,68.6,0.025063120316512866,79.55555555555556,0.026845695335094066,91.63333333333334,0.028182500480499122,0.0,0.0,False,92.298828125,2479.643399953842
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,70.8,0.02948626799037139,77.88888888888889,0.02880243473933376,87.53333333333333,0.03872570205948499,0.0,0.0,False,74.17305421829224,2538.1194326877594
0,mutag,goku,GIN,10,4,2,False,0.1,0.001,74.30000000000001,0.03140127385951086,77.77777777777777,0.03010270485365348,82.93999999999998,0.02961927000375863,0.0,0.0,False,80.49388122558594,2576.6514875888824
