,dataset,rewiring,layer_type,num_iterations,borf_batch_add,borf_batch_remove,sdrf_remove_edges,alpha,eps,test_mean,test_ci,val_mean,val_ci,train_mean,train_ci,energy_mean,energy_ci,last_layer_fa,rewiring_duration,run_duration
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,68.0,0.06511528238439881,68.88888888888889,0.08195150628704789,70.73333333333333,0.02615849129186671,0.0,0.0,False,10.358322858810425,125.49432921409607
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,66.5,0.04483302354291977,72.22222222222221,0.0753592220347252,67.19999999999999,0.017364075302506363,0.0,0.0,False,10.832005500793457,149.4486825466156
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,66.5,0.0490917508345343,71.11111111111111,0.07665861471404595,65.93333333333334,0.011067469850371806,0.0,0.0,False,82.44349837303162,188.25048351287842
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,68.5,0.049091750834534306,65.55555555555556,0.06440611887195306,66.26666666666667,0.010864826019980477,0.0,0.0,False,33.75172829627991,138.58436131477356
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,67.5,0.085146931829632,78.33333333333331,0.04567734398020992,69.66666666666666,0.023645530467957598,0.0,0.0,False,33.06160521507263,126.10073399543762
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,65.5,0.06074537019394975,66.66666666666667,0.05665577237325316,67.33333333333333,0.01520233900132184,0.0,0.0,False,9.824751853942871,205.97211146354675
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,69.5,0.0623698645180507,73.33333333333331,0.07166451331820932,69.6,0.014135848832745133,0.0,0.0,False,17.947983741760254,163.04190707206726
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,69.0,0.04857983120596448,63.888888888888886,0.03600411499115476,66.66666666666667,0.009043106644167022,0.0,0.0,False,79.0246434211731,189.9749231338501
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,69.0,0.04195235392680607,72.22222222222221,0.08012336167697755,72.46666666666667,0.02501910381199844,0.0,0.0,False,9.879576444625854,141.1574637889862
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,65.5,0.026267851073127384,66.66666666666667,0.04969039949999531,66.86666666666666,0.008651268372004455,0.0,0.0,False,18.231239080429077,197.6096248626709
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,73.0,0.060332412515993424,73.88888888888889,0.05223404121574738,69.06666666666668,0.02379168855807515,0.0,0.0,False,9.876583099365234,164.92052721977234
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,70.5,0.10625441167311594,72.22222222222221,0.0753592220347252,72.06666666666666,0.028060252632108963,0.0,0.0,False,79.61905264854431,181.7794370651245
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,68.0,0.020976176963403016,62.77777777777778,0.05223404121574736,69.8,0.016116244392951274,0.0,0.0,False,10.43409276008606,174.47213220596313
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,73.5,0.04012480529547776,76.11111111111111,0.049814470603244204,74.86666666666667,0.02706699507189933,0.0,0.0,False,81.24791646003723,150.9864330291748
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,65.00000000000001,0.0374165738677394,77.22222222222224,0.05079613089183316,68.73333333333333,0.024254209256676804,0.0,0.0,False,81.93685340881348,127.54551315307617
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,73.50000000000001,0.060083275543199206,68.88888888888889,0.07062332703142535,70.6,0.03169016671882095,0.0,0.0,False,17.28280210494995,135.79043316841125
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,63.0,0.05865151319446072,80.0,0.03220305943597652,68.93333333333334,0.014261058087595663,0.0,0.0,False,10.084057331085205,135.70989441871643
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,68.0,0.051380930314660525,74.44444444444444,0.06703601390665935,67.19999999999999,0.03741894944781024,0.0,0.0,False,81.06518268585205,127.94369268417358
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,65.99999999999999,0.06449806198638838,72.22222222222221,0.0753592220347252,69.19999999999999,0.022924029120359943,0.0,0.0,False,34.6353645324707,132.22235298156738
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,71.5,0.08006247560499238,76.66666666666666,0.05163977794943222,70.8,0.02139989615758814,0.0,0.0,False,19.26846432685852,137.74269032478333
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,75.0,0.05477225575051662,81.11111111111111,0.042163702135578386,71.53333333333333,0.028287413769692307,0.0,0.0,False,10.589636087417603,143.78759765625
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,71.5,0.04909175083453431,77.22222222222223,0.04288946459026396,69.6,0.026209413067318645,0.0,0.0,False,35.35942888259888,134.7816858291626
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,71.0,0.06752777206453651,72.22222222222221,0.04157397096415491,74.13333333333333,0.028708496612985114,0.0,0.0,False,19.3073308467865,150.687974691391
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,66.5,0.06789698078707182,78.33333333333334,0.06564024661218634,71.73333333333333,0.028795061304945257,0.0,0.0,False,83.13966464996338,139.99560260772705
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,67.0,0.05865151319446072,71.1111111111111,0.06440611887195306,70.53333333333333,0.02658654630531097,0.0,0.0,False,34.81579899787903,130.2338035106659
